symbol,trade_direction,trades,wins,losses,win_rate,avg_return,median_return,total_return,best_trade,worst_trade,avg_prior_relative,avg_opening_move,is_original_119,candidate_type,passes_filter,score
COHR,LONG,2,1,1,0.5,0.00942465523618985,0.00942465523618985,0.0188493104723797,0.0263295488497161,-0.0074802383773364,0.06605158472027856,-0.0529202532676396,False,NEW_CANDIDATE,False,0.00942465523618985
ADSK,LONG,1,1,0,1.0,0.0086556667568296,0.0086556667568296,0.0086556667568296,0.0086556667568296,0.0086556667568296,0.0760368684836385,-0.0104957271493298,False,NEW_CANDIDATE,False,0.0086556667568296
CVNA,LONG,1,1,0,1.0,0.0086195948949139,0.0086195948949139,0.0086195948949139,0.0086195948949139,0.0086195948949139,0.0314535289250632,-0.0224994569096608,False,NEW_CANDIDATE,False,0.0086195948949139
NFLX,LONG,1,1,0,1.0,0.0082484725050917,0.0082484725050917,0.0082484725050917,0.0082484725050917,0.0082484725050917,0.0468089464695844,-0.011923328470091,True,ORIGINAL,False,0.0082484725050917
CCI,LONG,1,1,0,1.0,0.0075994635672775,0.0075994635672775,0.0075994635672775,0.0075994635672775,0.0075994635672775,0.0312057399907714,-0.0103959301039592,False,NEW_CANDIDATE,False,0.0075994635672775
AJG,SHORT,1,1,0,1.0,0.0073969707643536,0.0073969707643536,0.0073969707643536,0.0073969707643536,0.0073969707643536,-0.0230838772597752,0.0147893302354675,False,NEW_CANDIDATE,False,0.0073969707643536
JPM,LONG,1,1,0,1.0,0.0073022175858934,0.0073022175858934,0.0073022175858934,0.0073022175858934,0.0073022175858934,0.0250565376562288,-0.0107193981157827,True,ORIGINAL,False,0.0073022175858934
CAT,SHORT,1,1,0,1.0,0.0072141861974893,0.0072141861974893,0.0072141861974893,0.0072141861974893,0.0072141861974893,-0.0205963311368493,0.0054640400158421,True,ORIGINAL,False,0.0072141861974893
STT,LONG,1,1,0,1.0,0.0071222791293212,0.0071222791293212,0.0071222791293212,0.0071222791293212,0.0071222791293212,0.0252513960525415,-0.0074662430500398,False,NEW_CANDIDATE,False,0.0071222791293212
REG,LONG,1,1,0,1.0,0.0071039999999999,0.0071039999999999,0.0071039999999999,0.0071039999999999,0.0071039999999999,0.0219671722272563,-0.0053472531669743,False,NEW_CANDIDATE,False,0.0071039999999999
META,LONG,1,1,0,1.0,0.0070122284518436,0.0070122284518436,0.0070122284518436,0.0070122284518436,0.0070122284518436,0.0382773183104783,-0.0115622105588144,True,ORIGINAL,False,0.0070122284518436
STLD,LONG,2,1,1,0.5,0.0069527086917707485,0.0069527086917707485,0.013905417383541497,0.0369280874087303,-0.0230226700251888,0.03867778533630945,-0.01815999058889685,False,NEW_CANDIDATE,False,0.0069527086917707485
TAP,SHORT,1,1,0,1.0,0.006643467257197,0.006643467257197,0.006643467257197,0.006643467257197,0.006643467257197,-0.0329196965034463,0.0114121160409554,False,NEW_CANDIDATE,False,0.006643467257197
FTNT,LONG,1,1,0,1.0,0.0066169393647737,0.0066169393647737,0.0066169393647737,0.0066169393647737,0.0066169393647737,0.0856211295305813,-0.0121813536157822,False,NEW_CANDIDATE,False,0.0066169393647737
ELV,SHORT,2,1,1,0.5,0.006489370111773401,0.006489370111773401,0.012978740223546802,0.0256541118029329,-0.0126753715793861,-0.09061476441563406,0.01556343146351495,True,ORIGINAL,False,0.006489370111773401
KEYS,LONG,1,1,0,1.0,0.0062893081761006,0.0062893081761006,0.0062893081761006,0.0062893081761006,0.0062893081761006,0.0237604537516735,-0.0124710405678514,False,NEW_CANDIDATE,False,0.0062893081761006
SMCI,LONG,1,1,0,1.0,0.0059035749426041,0.0059035749426041,0.0059035749426041,0.0059035749426041,0.0059035749426041,0.0218252173105983,-0.0124696356275304,False,NEW_CANDIDATE,False,0.0059035749426041
FLEX,LONG,3,2,1,0.6666666666666666,0.0026526042456978672,0.0078740157480314,0.007957812737093601,0.0115477145148354,-0.0114639175257732,0.05555383125014316,-0.013241131310622031,False,NEW_CANDIDATE,False,0.0053052084913957345
TSLA,LONG,1,1,0,1.0,0.0050814048740528,0.0050814048740528,0.0050814048740528,0.0050814048740528,0.0050814048740528,0.0249052355627303,-0.0112632564732085,True,ORIGINAL,False,0.0050814048740528
EQT,SHORT,1,1,0,1.0,0.0050016134236849,0.0050016134236849,0.0050016134236849,0.0050016134236849,0.0050016134236849,-0.024186880057301,0.0112579539892314,True,ORIGINAL,False,0.0050016134236849
MGM,LONG,1,1,0,1.0,0.0049421067495059,0.0049421067495059,0.0049421067495059,0.0049421067495059,0.0049421067495059,0.0594798621380101,-0.0220933443800056,False,NEW_CANDIDATE,False,0.0049421067495059
CF,SHORT,2,1,1,0.5,0.004320299342913701,0.004320299342913701,0.008640598685827401,0.0114706538719036,-0.0028300551860762,-0.0330635136633791,0.031729411049310804,False,NEW_CANDIDATE,False,0.004320299342913701
DGX,SHORT,1,1,0,1.0,0.0042522694696608,0.0042522694696608,0.0042522694696608,0.0042522694696608,0.0042522694696608,-0.0231176000774923,0.0067824330174612,False,NEW_CANDIDATE,False,0.0042522694696608
MTB,LONG,1,1,0,1.0,0.0040517340048071,0.0040517340048071,0.0040517340048071,0.0040517340048071,0.0040517340048071,0.0207517147979474,-0.0053053417733047,False,NEW_CANDIDATE,False,0.0040517340048071
NOC,LONG,1,1,0,1.0,0.0035228023793787,0.0035228023793787,0.0035228023793787,0.0035228023793787,0.0035228023793787,0.0283234242554073,-0.0145376859547194,True,ORIGINAL,False,0.0035228023793787
ULTA,SHORT,1,1,0,1.0,0.0033924702580591,0.0033924702580591,0.0033924702580591,0.0033924702580591,0.0033924702580591,-0.0368729428484195,0.005309501294433,False,NEW_CANDIDATE,False,0.0033924702580591
DOW,LONG,1,1,0,1.0,0.0033172496984319,0.0033172496984319,0.0033172496984319,0.0033172496984319,0.0033172496984319,0.0344153248323073,-0.0541928123217343,False,NEW_CANDIDATE,False,0.0033172496984319
EXE,SHORT,1,1,0,1.0,0.0033169820135482,0.0033169820135482,0.0033169820135482,0.0033169820135482,0.0033169820135482,-0.0574387073628643,0.0135423078744258,False,NEW_CANDIDATE,False,0.0033169820135482
GNRC,LONG,3,2,1,0.6666666666666666,0.0014971714250353665,0.0061036713127449,0.0044915142751061,0.0133791523482245,-0.0149913093858633,0.04433191894687236,-0.016220675990665432,False,NEW_CANDIDATE,False,0.0029943428500707327
HBAN,LONG,1,1,0,1.0,0.0029832935560858,0.0029832935560858,0.0029832935560858,0.0029832935560858,0.0029832935560858,0.0212744576968162,-0.0074030204323364,False,NEW_CANDIDATE,False,0.0029832935560858
GRMN,LONG,2,1,1,0.5,0.002894076157768299,0.002894076157768299,0.005788152315536598,0.0244709535092737,-0.0186828011937371,0.03082282435854475,-0.013471041659139149,False,NEW_CANDIDATE,False,0.002894076157768299
ETN,SHORT,1,1,0,1.0,0.0026998143877607,0.0026998143877607,0.0026998143877607,0.0026998143877607,0.0026998143877607,-0.0369555150321367,0.0142620799817445,True,ORIGINAL,False,0.0026998143877607
WDC,SHORT,1,1,0,1.0,0.0025983951089033,0.0025983951089033,0.0025983951089033,0.0025983951089033,0.0025983951089033,-0.034273190171788,0.0190809968847351,False,NEW_CANDIDATE,False,0.0025983951089033
VTRS,LONG,1,1,0,1.0,0.0016806722689075,0.0016806722689075,0.0016806722689075,0.0016806722689075,0.0016806722689075,0.043718388636287,-0.0200922266139657,False,NEW_CANDIDATE,False,0.0016806722689075
OXY,SHORT,2,1,1,0.5,0.0015048774402219006,0.0015048774402219006,0.003009754880443801,0.0197017123918247,-0.0166919575113809,-0.06384728867806605,0.0064434541774511505,True,ORIGINAL,False,0.0015048774402219006
PCAR,SHORT,1,1,0,1.0,0.0007198848184289,0.0007198848184289,0.0007198848184289,0.0007198848184289,0.0007198848184289,-0.0250829301330329,0.0053071727243485,False,NEW_CANDIDATE,False,0.0007198848184289
RJF,LONG,1,1,0,1.0,0.0005592841163311,0.0005592841163311,0.0005592841163311,0.0005592841163311,0.0005592841163311,0.032407378714955,-0.010868857793687,False,NEW_CANDIDATE,False,0.0005592841163311
VLTO,SHORT,1,1,0,1.0,0.0004199475065617,0.0004199475065617,0.0004199475065617,0.0004199475065617,0.0004199475065617,-0.0246542515617013,0.0075100486566532,False,NEW_CANDIDATE,False,0.0004199475065617
EME,LONG,1,0,1,0.0,-0.0005329843073227,-0.0005329843073227,-0.0005329843073227,-0.0005329843073227,-0.0005329843073227,0.0283831216208978,-0.0066215401112524,False,NEW_CANDIDATE,False,-0.0
RL,LONG,1,0,1,0.0,-0.0009437104474296,-0.0009437104474296,-0.0009437104474296,-0.0009437104474296,-0.0009437104474296,0.0299471699027507,-0.0108312169675339,False,NEW_CANDIDATE,False,-0.0
URI,LONG,1,0,1,0.0,-0.0012456371865865,-0.0012456371865865,-0.0012456371865865,-0.0012456371865865,-0.0012456371865865,0.0610660681984418,-0.0055619262538862,False,NEW_CANDIDATE,False,-0.0
DVN,SHORT,1,0,1,0.0,-0.0015753347586362,-0.0015753347586362,-0.0015753347586362,-0.0015753347586362,-0.0015753347586362,-0.0551314132193566,0.0057718424626529,True,ORIGINAL,False,-0.0
WYNN,LONG,1,0,1,0.0,-0.0016209047595658,-0.0016209047595658,-0.0016209047595658,-0.0016209047595658,-0.0016209047595658,0.0302676732290636,-0.0058111143666373,False,NEW_CANDIDATE,False,-0.0
J,LONG,1,0,1,0.0,-0.0017972417840376,-0.0017972417840376,-0.0017972417840376,-0.0017972417840376,-0.0017972417840376,0.0244035483328262,-0.0144592249855407,False,NEW_CANDIDATE,False,-0.0
DPZ,LONG,1,0,1,0.0,-0.0022055908009516,-0.0022055908009516,-0.0022055908009516,-0.0022055908009516,-0.0022055908009516,0.0218514067017971,-0.0061328538705943,False,NEW_CANDIDATE,False,-0.0
TMO,LONG,1,0,1,0.0,-0.0024630541871921,-0.0024630541871921,-0.0024630541871921,-0.0024630541871921,-0.0024630541871921,0.027964802651347,-0.0205066344993969,True,ORIGINAL,False,-0.0
HOOD,LONG,1,0,1,0.0,-0.0025241084719435,-0.0025241084719435,-0.0025241084719435,-0.0025241084719435,-0.0025241084719435,0.0984179162733043,-0.0098051781594462,False,NEW_CANDIDATE,False,-0.0
IQV,LONG,1,0,1,0.0,-0.0027721414077906,-0.0027721414077906,-0.0027721414077906,-0.0027721414077906,-0.0027721414077906,0.0281506908293804,-0.0256731545679836,False,NEW_CANDIDATE,False,-0.0
CHRW,LONG,1,0,1,0.0,-0.0027836865463903,-0.0027836865463903,-0.0027836865463903,-0.0027836865463903,-0.0027836865463903,0.0518536598538827,-0.0161482017362546,False,NEW_CANDIDATE,False,-0.0
TFC,LONG,1,0,1,0.0,-0.0030450669914737,-0.0030450669914737,-0.0030450669914737,-0.0030450669914737,-0.0030450669914737,0.0218029094312255,-0.0078549848942598,False,NEW_CANDIDATE,False,-0.0
APA,SHORT,1,0,1,0.0,-0.0030988534242328,-0.0030988534242328,-0.0030988534242328,-0.0030988534242328,-0.0030988534242328,-0.0440824487781752,0.0187845303867404,False,NEW_CANDIDATE,False,-0.0
NTRS,LONG,1,0,1,0.0,-0.0034027777777778,-0.0034027777777778,-0.0034027777777778,-0.0034027777777778,-0.0034027777777778,0.0213092185948124,-0.0081961567601074,False,NEW_CANDIDATE,False,-0.0
DAL,LONG,1,0,1,0.0,-0.0038180341186027,-0.0038180341186027,-0.0038180341186027,-0.0038180341186027,-0.0038180341186027,0.0232676598387708,-0.0070979190191967,False,NEW_CANDIDATE,False,-0.0
RVTY,LONG,1,0,1,0.0,-0.0041416893732969,-0.0041416893732969,-0.0041416893732969,-0.0041416893732969,-0.0041416893732969,0.0531342226433289,-0.0313555743243243,False,NEW_CANDIDATE,False,-0.0
T,LONG,1,0,1,0.0,-0.0045185957594716,-0.0045185957594716,-0.0045185957594716,-0.0045185957594716,-0.0045185957594716,0.0414220221720764,-0.0055305910819218,False,NEW_CANDIDATE,False,-0.0
PFE,SHORT,1,0,1,0.0,-0.0049130763416477,-0.0049130763416477,-0.0049130763416477,-0.0049130763416477,-0.0049130763416477,-0.0382286706598236,0.0053191489361701,False,NEW_CANDIDATE,False,-0.0
IBKR,LONG,1,0,1,0.0,-0.0052517985611509,-0.0052517985611509,-0.0052517985611509,-0.0052517985611509,-0.0052517985611509,0.027812881449067,-0.0214024218529991,False,NEW_CANDIDATE,False,-0.0
IVZ,LONG,1,0,1,0.0,-0.0053181012408903,-0.0053181012408903,-0.0053181012408903,-0.0053181012408903,-0.0053181012408903,0.0211602837022448,-0.0095591104174793,False,NEW_CANDIDATE,False,-0.0
VST,SHORT,2,0,2,0.0,-0.00553400103703625,-0.00553400103703625,-0.0110680020740725,-0.0023304305163743,-0.0087375715576982,-0.034090866446969445,0.01481338159076315,True,ORIGINAL,False,-0.0
ROST,SHORT,1,0,1,0.0,-0.0063712170898528,-0.0063712170898528,-0.0063712170898528,-0.0063712170898528,-0.0063712170898528,-0.030566512954905,0.0067205885820738,False,NEW_CANDIDATE,False,-0.0
CBOE,SHORT,1,0,1,0.0,-0.0069948615945632,-0.0069948615945632,-0.0069948615945632,-0.0069948615945632,-0.0069948615945632,-0.0258402849563101,0.0146146213484468,False,NEW_CANDIDATE,False,-0.0
LDOS,LONG,1,0,1,0.0,-0.0074964202487576,-0.0074964202487576,-0.0074964202487576,-0.0074964202487576,-0.0074964202487576,0.0327290359384533,-0.0140622837370242,False,NEW_CANDIDATE,False,-0.0
PKG,LONG,1,0,1,0.0,-0.0075524721173267,-0.0075524721173267,-0.0075524721173267,-0.0075524721173267,-0.0075524721173267,0.0229296951824355,-0.0090074409294634,False,NEW_CANDIDATE,False,-0.0
BRK.B,SHORT,1,0,1,0.0,-0.0076164689347277,-0.0076164689347277,-0.0076164689347277,-0.0076164689347277,-0.0076164689347277,-0.0350076816189605,0.0058627858627857,True,ORIGINAL,False,-0.0
CVX,SHORT,1,0,1,0.0,-0.0087672688629118,-0.0087672688629118,-0.0087672688629118,-0.0087672688629118,-0.0087672688629118,-0.0393149407463886,0.0091693924607216,True,ORIGINAL,False,-0.0
DELL,LONG,1,0,1,0.0,-0.0092463065952437,-0.0092463065952437,-0.0092463065952437,-0.0092463065952437,-0.0092463065952437,0.0332775966157554,-0.0254048482027069,False,NEW_CANDIDATE,False,-0.0
ODFL,LONG,1,0,1,0.0,-0.0095476360665781,-0.0095476360665781,-0.0095476360665781,-0.0095476360665781,-0.0095476360665781,0.0218387189045623,-0.0285204106939139,False,NEW_CANDIDATE,False,-0.0
CVNA,SHORT,1,0,1,0.0,-0.0096980786825251,-0.0096980786825251,-0.0096980786825251,-0.0096980786825251,-0.0096980786825251,-0.0279933783961656,0.0457662254823791,False,NEW_CANDIDATE,False,-0.0
COST,SHORT,1,0,1,0.0,-0.0107523615709381,-0.0107523615709381,-0.0107523615709381,-0.0107523615709381,-0.0107523615709381,-0.0285698558606306,0.0213907890858888,True,ORIGINAL,False,-0.0
HUBB,SHORT,1,0,1,0.0,-0.011468873263591,-0.011468873263591,-0.011468873263591,-0.011468873263591,-0.011468873263591,-0.0377154648964767,0.0073421439060206,True,ORIGINAL,False,-0.0
DVA,SHORT,1,0,1,0.0,-0.0119717388460027,-0.0119717388460027,-0.0119717388460027,-0.0119717388460027,-0.0119717388460027,-0.0234309084524507,0.0100102415012059,False,NEW_CANDIDATE,False,-0.0
CCL,LONG,1,0,1,0.0,-0.0121714588110777,-0.0121714588110777,-0.0121714588110777,-0.0121714588110777,-0.0121714588110777,0.0239104765204341,-0.0077017328899002,False,NEW_CANDIDATE,False,-0.0
BIIB,SHORT,1,0,1,0.0,-0.0132344308661082,-0.0132344308661082,-0.0132344308661082,-0.0132344308661082,-0.0132344308661082,-0.0336835001816169,0.0154713198038312,False,NEW_CANDIDATE,False,-0.0
TPR,LONG,1,0,1,0.0,-0.0142376903302352,-0.0142376903302352,-0.0142376903302352,-0.0142376903302352,-0.0142376903302352,0.0324247429266959,-0.0137814470519405,False,NEW_CANDIDATE,False,-0.0
AZO,LONG,1,0,1,0.0,-0.0146707349458315,-0.0146707349458315,-0.0146707349458315,-0.0146707349458315,-0.0146707349458315,0.0210356861943219,-0.0201683349706608,False,NEW_CANDIDATE,False,-0.0
TGT,LONG,1,0,1,0.0,-0.0225931202931,-0.0225931202931,-0.0225931202931,-0.0225931202931,-0.0225931202931,0.0382169140634032,-0.01975259377494,True,ORIGINAL,False,-0.0
LITE,LONG,1,0,1,0.0,-0.0226580994250928,-0.0226580994250928,-0.0226580994250928,-0.0226580994250928,-0.0226580994250928,0.0353242345692255,-0.0274759157496609,False,NEW_CANDIDATE,False,-0.0
MRVL,SHORT,1,0,1,0.0,-0.0236706689536877,-0.0236706689536877,-0.0236706689536877,-0.0236706689536877,-0.0236706689536877,-0.0512610939466643,0.0358919687277896,False,NEW_CANDIDATE,False,-0.0
WAT,SHORT,1,0,1,0.0,-0.0237400400039346,-0.0237400400039346,-0.0237400400039346,-0.0237400400039346,-0.0237400400039346,-0.032034733921852,0.0065514794461771,False,NEW_CANDIDATE,False,-0.0
RCL,LONG,1,0,1,0.0,-0.0276235612728502,-0.0276235612728502,-0.0276235612728502,-0.0276235612728502,-0.0276235612728502,0.0782852270266309,-0.0336299398063335,False,NEW_CANDIDATE,False,-0.0
ANET,SHORT,1,0,1,0.0,-0.0309179851715966,-0.0309179851715966,-0.0309179851715966,-0.0309179851715966,-0.0309179851715966,-0.0302164239971952,0.0205148205928238,False,NEW_CANDIDATE,False,-0.0
CMG,LONG,2,1,1,0.5,-0.00028611658036330006,-0.00028611658036330006,-0.0005722331607266001,0.0025531914893617,-0.0031254246500883,0.0223429810731222,-0.02534554076560105,False,NEW_CANDIDATE,False,-0.00028611658036330006
BLK,LONG,2,1,1,0.5,-0.006819653168865439,-0.006819653168865439,-0.013639306337730878,7.148678209412118e-05,-0.013710793119825,0.027110042441000952,-0.01598855410807555,True,ORIGINAL,False,-0.006819653168865439
FIX,LONG,2,1,1,0.5,-0.010490666309813951,-0.010490666309813951,-0.020981332619627903,0.0141180810760959,-0.0350994136957238,0.0396142423883625,-0.0077296551674874,False,NEW_CANDIDATE,False,-0.010490666309813951
